"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
1983-02-28T00:00:00.000Z,"6.33","12",20,10,0
1983-03-01T00:00:00.000Z,"4.88","12",20,10,0
1983-03-02T00:00:00.000Z,"4.30","12",20,10,0
1983-03-03T00:00:00.000Z,"3.82","12",20,10,0
1983-03-04T00:00:00.000Z,"3.48","12",20,10,0
1983-03-05T00:00:00.000Z,"3.17","12",20,10,0
1983-03-06T00:00:00.000Z,"3.01","12",20,10,0
1983-03-07T00:00:00.000Z,"2.85","12",20,10,0
1983-03-08T00:00:00.000Z,"2.68","12",20,10,0
1983-03-09T00:00:00.000Z,"2.51","12",20,10,0
1983-03-10T00:00:00.000Z,"2.39","12",20,10,0
1983-03-11T00:00:00.000Z,"2.25","12",20,10,0
1983-03-12T00:00:00.000Z,"2.15","12",20,10,0
1983-03-13T00:00:00.000Z,"2.37","12",20,10,0
1983-03-14T00:00:00.000Z,"2.63","12",20,10,0
1983-03-15T00:00:00.000Z,"2.28","12",20,10,0
1983-03-16T00:00:00.000Z,"1.96","12",20,10,0
1983-03-17T00:00:00.000Z,"1.90","12",20,10,0
1983-03-18T00:00:00.000Z,"1.88","12",20,10,0
1983-03-19T00:00:00.000Z,"1.85","12",20,10,0
1983-03-20T00:00:00.000Z,"1.81","12",20,10,0
1983-03-21T00:00:00.000Z,"1.74","12",20,10,0
1983-03-22T00:00:00.000Z,"1.86","12",20,10,0
1983-03-23T00:00:00.000Z,"2.25","12",20,10,0
1983-03-24T00:00:00.000Z,"3.68","12",20,10,0
1983-03-25T00:00:00.000Z,"2.95","12",20,10,0
1983-03-26T00:00:00.000Z,"3.06","12",20,10,0
1983-03-27T00:00:00.000Z,"5.46","12",20,10,0
1983-03-28T00:00:00.000Z,"5.11","12",20,10,0
1983-03-29T00:00:00.000Z,"2.85","12",20,10,0
1983-03-30T00:00:00.000Z,"3.05","12",20,10,0
1983-03-31T00:00:00.000Z,"3.18","12",20,10,0
1983-04-01T00:00:00.000Z,"3.45","12",20,10,0
1983-04-02T00:00:00.000Z,"6.22","12",20,10,0
1983-04-03T00:00:00.000Z,"4.20","12",20,10,0
1983-04-04T00:00:00.000Z,"5.71","12",20,10,0
1983-04-05T00:00:00.000Z,"4.14","12",20,10,0
1983-04-06T00:00:00.000Z,"4.84","12",20,10,0
1983-04-07T00:00:00.000Z,"3.87","12",20,10,0
1983-04-08T00:00:00.000Z,"3.88","12",20,10,0
1983-04-09T00:00:00.000Z,"4.14","12",20,10,0
1983-04-10T00:00:00.000Z,"3.98","12",20,10,0
1983-04-11T00:00:00.000Z,"3.55","12",20,10,0
1983-04-12T00:00:00.000Z,"3.28","12",20,10,0
1983-04-13T00:00:00.000Z,"2.78","12",20,10,0
1983-04-14T00:00:00.000Z,"2.49","12",20,10,0
1983-04-15T00:00:00.000Z,"2.38","12",20,10,0
1983-04-16T00:00:00.000Z,"2.37","12",20,10,0
1983-04-17T00:00:00.000Z,"2.30","12",20,10,0
1983-04-18T00:00:00.000Z,"2.30","12",20,10,0
1983-04-19T00:00:00.000Z,"2.09","12",20,10,0
1983-04-20T00:00:00.000Z,"3.04","12",20,10,0
1983-04-21T00:00:00.000Z,"3.07","12",20,10,0
1983-04-22T00:00:00.000Z,"2.34","12",20,10,0
1983-04-23T00:00:00.000Z,"2.15","12",20,10,0
1983-04-24T00:00:00.000Z,"2.36","12",20,10,0
1983-04-25T00:00:00.000Z,"3.19","12",20,10,0
1983-04-26T00:00:00.000Z,"2.42","12",20,10,0
1983-04-27T00:00:00.000Z,"2.01","12",20,10,0
1983-04-28T00:00:00.000Z,"1.97","12",20,10,0
1983-04-29T00:00:00.000Z,"2.05","12",20,10,0
1983-04-30T00:00:00.000Z,"2.60","12",20,10,0
1983-05-01T00:00:00.000Z,"5.68","12",20,10,0
1983-05-02T00:00:00.000Z,"3.17","12",20,10,0
1983-05-03T00:00:00.000Z,"2.37","12",20,10,0
1983-05-04T00:00:00.000Z,"2.98","12",20,10,0
1983-05-05T00:00:00.000Z,"2.19","12",20,10,0
1983-05-06T00:00:00.000Z,"2.02","12",20,10,0
1983-05-07T00:00:00.000Z,"2.06","12",20,10,0
1983-05-08T00:00:00.000Z,"2.09","12",20,10,0
1983-05-09T00:00:00.000Z,"1.93","12",20,10,0
1983-05-10T00:00:00.000Z,"2.07","12",20,10,0
1983-05-11T00:00:00.000Z,"2.25","12",20,10,0
1983-05-12T00:00:00.000Z,"2.14","12",20,10,0
1983-05-13T00:00:00.000Z,"1.82","12",20,10,0
1983-05-14T00:00:00.000Z,"1.74","12",20,10,0
1983-05-15T00:00:00.000Z,"1.73","12",20,10,0
1983-05-16T00:00:00.000Z,"1.84","12",20,10,0
1983-05-17T00:00:00.000Z,"2.34","12",20,10,0
1983-05-18T00:00:00.000Z,"1.90","12",20,10,0
1983-05-19T00:00:00.000Z,"1.99","12",20,10,0
1983-05-20T00:00:00.000Z,"2.50","12",20,10,0
1983-05-21T00:00:00.000Z,"2.55","12",20,10,0
1983-05-22T00:00:00.000Z,"2.04","12",20,10,0
1983-05-23T00:00:00.000Z,"1.84","12",20,10,0
1983-05-24T00:00:00.000Z,"1.79","12",20,10,0
1983-05-25T00:00:00.000Z,"1.62","12",20,10,0
1983-05-26T00:00:00.000Z,"1.58","12",20,10,0
1983-05-27T00:00:00.000Z,"1.47","12",20,10,0
1983-05-28T00:00:00.000Z,"1.37","12",20,10,0
1983-05-29T00:00:00.000Z,"1.30","12",20,10,0
1983-05-30T00:00:00.000Z,"1.30","12",20,10,0
1983-05-31T00:00:00.000Z,"1.29","12",20,10,0
1983-06-01T00:00:00.000Z,"1.56","12",20,10,0
1983-06-02T00:00:00.000Z,"1.26","12",20,10,0
1983-06-03T00:00:00.000Z,"1.18","12",20,10,0
1983-06-04T00:00:00.000Z,"1.10","12",20,10,0
1983-06-05T00:00:00.000Z,"1.06","12",20,10,0
1983-06-06T00:00:00.000Z,"1.08","12",20,10,0
1983-06-07T00:00:00.000Z,"1.01","12",20,10,0
1983-06-08T00:00:00.000Z,"0.983","12",20,10,0
1983-06-09T00:00:00.000Z,"0.898","12",20,10,0
1983-06-10T00:00:00.000Z,"0.878","12",20,10,0
1983-06-11T00:00:00.000Z,"0.828","12",20,10,0
1983-06-12T00:00:00.000Z,"0.807","12",20,10,0
1983-06-13T00:00:00.000Z,"0.749","12",20,10,0
1983-06-14T00:00:00.000Z,"0.736","12",20,10,0
1983-06-15T00:00:00.000Z,"0.735","12",20,10,0
1983-06-16T00:00:00.000Z,"0.697","12",20,10,0
1983-06-17T00:00:00.000Z,"0.715","12",20,10,0
1983-06-18T00:00:00.000Z,"0.580","12",20,10,0
1983-06-19T00:00:00.000Z,"0.588","12",20,10,0
1983-06-20T00:00:00.000Z,"0.596","12",20,10,0
1983-06-21T00:00:00.000Z,"0.604","12",20,10,0
1983-06-22T00:00:00.000Z,"0.612","12",20,10,0
1983-06-23T00:00:00.000Z,"0.620","12",20,10,0
1983-06-24T00:00:00.000Z,"0.587","12",20,10,0
1983-06-25T00:00:00.000Z,"0.569","12",20,10,0
1983-06-26T00:00:00.000Z,"0.647","12",20,10,0
1983-06-27T00:00:00.000Z,"0.628","12",20,10,0
1983-06-28T00:00:00.000Z,"0.628","12",20,10,0
1983-06-29T00:00:00.000Z,"0.628","12",20,10,0
1983-06-30T00:00:00.000Z,"0.637","12",20,10,0
1983-07-01T00:00:00.000Z,"0.610","12",20,10,0
1983-07-02T00:00:00.000Z,"0.482","12",20,10,0
1983-07-03T00:00:00.000Z,"0.484","12",20,10,0
1983-07-04T00:00:00.000Z,"0.484","12",20,10,0
1983-07-05T00:00:00.000Z,"0.484","12",20,10,0
1983-07-06T00:00:00.000Z,"0.484","12",20,10,0
1983-07-07T00:00:00.000Z,"0.484","12",20,10,0
1983-07-08T00:00:00.000Z,"0.463","12",20,10,0
1983-07-09T00:00:00.000Z,"0.391","12",20,10,0
1983-07-10T00:00:00.000Z,"0.464","12",20,10,0
1983-07-11T00:00:00.000Z,"0.434","12",20,10,0
1983-07-12T00:00:00.000Z,"0.401","12",20,10,0
1983-07-13T00:00:00.000Z,"0.375","12",20,10,0
1983-07-14T00:00:00.000Z,"0.370","12",20,10,0
1983-07-15T00:00:00.000Z,"0.345","12",20,10,0
1983-07-16T00:00:00.000Z,"0.339","12",20,10,0
1983-07-17T00:00:00.000Z,"0.339","12",20,10,0
1983-07-18T00:00:00.000Z,"0.347","12",20,10,0
1983-07-19T00:00:00.000Z,"0.346","12",20,10,0
1983-07-20T00:00:00.000Z,"0.347","12",20,10,0
1983-07-21T00:00:00.000Z,"0.361","12",20,10,0
1983-07-22T00:00:00.000Z,"0.335","12",20,10,0
1983-07-23T00:00:00.000Z,"0.306","12",20,10,0
1983-07-24T00:00:00.000Z,"0.343","12",20,10,0
1983-07-25T00:00:00.000Z,"0.372","12",20,10,0
1983-07-26T00:00:00.000Z,"0.354","12",20,10,0
1983-07-27T00:00:00.000Z,"0.361","12",20,10,0
1983-07-28T00:00:00.000Z,"0.351","12",20,10,0
1983-07-29T00:00:00.000Z,"0.351","12",20,10,0
1983-07-30T00:00:00.000Z,"0.281","12",20,10,0
1983-07-31T00:00:00.000Z,"0.287","12",20,10,0
1983-08-01T00:00:00.000Z,"0.280","12",20,10,0
1983-08-02T00:00:00.000Z,"0.287","12",20,10,0
1983-08-03T00:00:00.000Z,"0.280","12",20,10,0
1983-08-04T00:00:00.000Z,"0.274","12",20,10,0
1983-08-05T00:00:00.000Z,"0.269","12",20,10,0
1983-08-06T00:00:00.000Z,"0.253","12",20,10,0
1983-08-07T00:00:00.000Z,"0.241","12",20,10,0
1983-08-08T00:00:00.000Z,"0.251","12",20,10,0
1983-08-09T00:00:00.000Z,"0.246","12",20,10,0
1983-08-10T00:00:00.000Z,"0.300","12",20,10,0
1983-08-11T00:00:00.000Z,"0.343","12",20,10,0
1983-08-12T00:00:00.000Z,"0.305","12",20,10,0
1983-08-13T00:00:00.000Z,"0.311","12",20,10,0
1983-08-14T00:00:00.000Z,"0.292","12",20,10,0
1983-08-15T00:00:00.000Z,"0.274","12",20,10,0
1983-08-16T00:00:00.000Z,"0.254","12",20,10,0
1983-08-17T00:00:00.000Z,"0.247","12",20,10,0
1983-08-18T00:00:00.000Z,"0.239","12",20,10,0
1983-08-19T00:00:00.000Z,"0.257","12",20,10,0
1983-08-20T00:00:00.000Z,"0.292","12",20,10,0
1983-08-21T00:00:00.000Z,"0.380","12",20,10,0
1983-08-22T00:00:00.000Z,"0.391","12",20,10,0
1983-08-23T00:00:00.000Z,"0.322","12",20,10,0
1983-08-24T00:00:00.000Z,"0.287","12",20,10,0
1983-08-25T00:00:00.000Z,"0.266","12",20,10,0
1983-08-26T00:00:00.000Z,"0.293","12",20,10,0
1983-08-27T00:00:00.000Z,"0.288","12",20,10,0
1983-08-28T00:00:00.000Z,"0.282","12",20,10,0
1983-08-29T00:00:00.000Z,"0.259","12",20,10,0
1983-08-30T00:00:00.000Z,"0.276","12",20,10,0
1983-08-31T00:00:00.000Z,"0.319","12",20,10,0
1983-09-01T00:00:00.000Z,"0.415","12",20,10,0
1983-09-02T00:00:00.000Z,"0.312","12",20,10,0
1983-09-03T00:00:00.000Z,"0.236","12",20,10,0
1983-09-04T00:00:00.000Z,"0.239","12",20,10,0
1983-09-05T00:00:00.000Z,"0.265","12",20,10,0
1983-09-06T00:00:00.000Z,"0.261","12",20,10,0
1983-09-07T00:00:00.000Z,"0.239","12",20,10,0
1983-09-08T00:00:00.000Z,"0.236","12",20,10,0
1983-09-09T00:00:00.000Z,"0.271","12",20,10,0
1983-09-10T00:00:00.000Z,"0.364","12",20,10,0
1983-09-11T00:00:00.000Z,"0.318","12",20,10,0
1983-09-12T00:00:00.000Z,"0.295","12",20,10,0
1983-09-13T00:00:00.000Z,"0.306","12",20,10,0
1983-09-14T00:00:00.000Z,"0.301","12",20,10,0
1983-09-15T00:00:00.000Z,"0.658","12",20,10,0
1983-09-16T00:00:00.000Z,"0.467","12",20,10,0
1983-09-17T00:00:00.000Z,"0.346","12",20,10,0
1983-09-18T00:00:00.000Z,"0.320","12",20,10,0
1983-09-19T00:00:00.000Z,"0.415","12",20,10,0
1983-09-20T00:00:00.000Z,"0.331","12",20,10,0
1983-09-21T00:00:00.000Z,"0.313","12",20,10,0
1983-09-22T00:00:00.000Z,"0.302","12",20,10,0
1983-09-23T00:00:00.000Z,"0.305","12",20,10,0
1983-09-24T00:00:00.000Z,"0.280","12",20,10,0
1983-09-25T00:00:00.000Z,"0.266","12",20,10,0
1983-09-26T00:00:00.000Z,"0.275","12",20,10,0
1983-09-27T00:00:00.000Z,"0.259","12",20,10,0
1983-09-28T00:00:00.000Z,"0.272","12",20,10,0
1983-09-29T00:00:00.000Z,"0.243","12",12,10,0
1983-09-30T00:00:00.000Z,"0.253","12",20,10,0
1983-10-01T00:00:00.000Z,"0.253","12",20,10,0
1983-10-02T00:00:00.000Z,"0.255","12",20,10,0
1983-10-03T00:00:00.000Z,"0.259","12",20,10,0
1983-10-04T00:00:00.000Z,"0.253","12",20,10,0
1983-10-05T00:00:00.000Z,"0.237","12",12,10,0
1983-10-06T00:00:00.000Z,"0.219","12",12,10,0
1983-10-07T00:00:00.000Z,"0.223","12",12,10,0
1983-10-08T00:00:00.000Z,"0.210","12",12,10,0
1983-10-09T00:00:00.000Z,"0.210","12",12,10,0
1983-10-10T00:00:00.000Z,"0.210","12",12,10,0
1983-10-11T00:00:00.000Z,"0.227","12",12,10,0
1983-10-12T00:00:00.000Z,"0.222","12",12,10,0
1983-10-13T00:00:00.000Z,"0.229","12",12,10,0
1983-10-14T00:00:00.000Z,"0.254","12",20,10,0
1983-10-15T00:00:00.000Z,"0.374","12",20,10,0
1983-10-16T00:00:00.000Z,"1.34","12",20,10,0
1983-10-17T00:00:00.000Z,"0.507","12",20,10,0
1983-10-18T00:00:00.000Z,"0.381","12",20,10,0
1983-10-19T00:00:00.000Z,"0.308","12",20,10,0
1983-10-20T00:00:00.000Z,"0.298","12",20,10,0
1983-10-21T00:00:00.000Z,"0.281","12",20,10,0
1983-10-22T00:00:00.000Z,"0.261","12",20,10,0
1983-10-23T00:00:00.000Z,"0.253","12",20,10,0
1983-10-24T00:00:00.000Z,"0.244","12",20,10,0
1983-10-25T00:00:00.000Z,"0.249","12",20,10,0
1983-10-26T00:00:00.000Z,"0.238","12",20,10,0
1983-10-27T00:00:00.000Z,"0.260","12",20,10,0
1983-10-28T00:00:00.000Z,"0.247","12",12,10,0
1983-10-29T00:00:00.000Z,"0.220","12",12,10,0
1983-10-30T00:00:00.000Z,"0.262","12",12,10,0
1983-10-31T00:00:00.000Z,"0.365","12",20,10,0
1983-11-01T00:00:00.000Z,"0.262","12",20,10,0
1983-11-02T00:00:00.000Z,"0.262","12",20,10,0
1983-11-03T00:00:00.000Z,"0.262","12",20,10,0
1983-11-04T00:00:00.000Z,"0.248","12",20,10,0
1983-11-05T00:00:00.000Z,"0.236","12",20,10,0
1983-11-06T00:00:00.000Z,"0.236","12",20,10,0
1983-11-07T00:00:00.000Z,"0.236","12",20,10,0
1983-11-08T00:00:00.000Z,"0.234","12",12,10,0
1983-11-09T00:00:00.000Z,"0.224","12",12,10,0
1983-11-10T00:00:00.000Z,"0.225","12",12,10,0
1983-11-11T00:00:00.000Z,"0.213","12",12,10,0
1983-11-12T00:00:00.000Z,"0.219","12",12,10,0
1983-11-13T00:00:00.000Z,"0.229","12",12,10,0
1983-11-14T00:00:00.000Z,"0.236","12",12,10,0
1983-11-15T00:00:00.000Z,"0.236","12",20,10,0
1983-11-16T00:00:00.000Z,"0.236","12",20,10,0
1983-11-17T00:00:00.000Z,"0.236","12",20,10,0
1983-11-18T00:00:00.000Z,"0.259","12",12,10,0
1983-11-19T00:00:00.000Z,"0.217","12",12,10,0
1983-11-20T00:00:00.000Z,"0.210","12",12,10,0
1983-11-21T00:00:00.000Z,"0.210","12",12,10,0
1983-11-22T00:00:00.000Z,"0.210","12",12,10,0
1983-11-23T00:00:00.000Z,"0.210","12",12,10,0
1983-11-24T00:00:00.000Z,"0.211","12",12,10,0
1983-11-25T00:00:00.000Z,"0.293","12",12,10,0
1983-11-26T00:00:00.000Z,"0.574","12",20,10,0
1983-11-27T00:00:00.000Z,"1.45","12",20,10,0
1983-11-28T00:00:00.000Z,"0.662","12",20,10,0
1983-11-29T00:00:00.000Z,"0.661","12",20,10,0
1983-11-30T00:00:00.000Z,"0.658","12",20,10,0
1983-12-01T00:00:00.000Z,"0.472","12",20,10,0
1983-12-02T00:00:00.000Z,"0.383","12",20,10,0
1983-12-03T00:00:00.000Z,"0.339","12",20,10,0
1983-12-04T00:00:00.000Z,"0.329","12",20,10,0
1983-12-05T00:00:00.000Z,"0.288","12",20,10,0
1983-12-06T00:00:00.000Z,"0.292","12",20,10,0
1983-12-07T00:00:00.000Z,"0.287","12",20,10,0
1983-12-08T00:00:00.000Z,"0.288","12",20,10,0
1983-12-09T00:00:00.000Z,"0.330","12",20,10,0
1983-12-10T00:00:00.000Z,"0.635","12",20,10,0
1983-12-11T00:00:00.000Z,"0.424","12",20,10,0
1983-12-12T00:00:00.000Z,"1.44","12",20,10,0
1983-12-13T00:00:00.000Z,"0.951","12",20,10,0
1983-12-14T00:00:00.000Z,"0.549","12",20,10,0
1983-12-15T00:00:00.000Z,"0.671","12",20,10,0
1983-12-16T00:00:00.000Z,"0.649","12",20,10,0
1983-12-17T00:00:00.000Z,"0.479","12",20,10,0
1983-12-18T00:00:00.000Z,"0.430","12",20,10,0
1983-12-19T00:00:00.000Z,"0.760","12",20,10,0
1983-12-20T00:00:00.000Z,"1.75","12",20,10,0
1983-12-21T00:00:00.000Z,"1.17","12",20,10,0
1983-12-22T00:00:00.000Z,"0.800","12",20,10,0
1983-12-23T00:00:00.000Z,"0.994","12",20,10,0
1983-12-24T00:00:00.000Z,"0.699","12",20,10,0
1983-12-25T00:00:00.000Z,"0.643","12",20,10,0
1983-12-26T00:00:00.000Z,"0.854","12",20,10,0
1983-12-27T00:00:00.000Z,"0.765","12",20,10,0
1983-12-28T00:00:00.000Z,"0.669","12",20,10,0
1983-12-29T00:00:00.000Z,"0.615","12",20,10,0
1983-12-30T00:00:00.000Z,"0.593","12",20,10,0
1983-12-31T00:00:00.000Z,"0.609","12",20,10,0
1984-01-01T00:00:00.000Z,"0.670","12",20,10,0
1984-01-02T00:00:00.000Z,"0.739","12",20,10,0
1984-01-03T00:00:00.000Z,"2.02","12",20,10,0
1984-01-04T00:00:00.000Z,"2.65","12",20,10,0
1984-01-05T00:00:00.000Z,"1.70","12",20,10,0
1984-01-06T00:00:00.000Z,"1.42","12",20,10,0
1984-01-07T00:00:00.000Z,"2.27","12",20,10,0
1984-01-08T00:00:00.000Z,"1.64","12",20,10,0
1984-01-09T00:00:00.000Z,"1.52","12",20,10,0
1984-01-10T00:00:00.000Z,"1.33","12",20,10,0
1984-01-11T00:00:00.000Z,"1.25","12",20,10,0
1984-01-12T00:00:00.000Z,"2.02","12",20,10,0
1984-01-13T00:00:00.000Z,"2.85","12",20,10,0
1984-01-14T00:00:00.000Z,"6.51","12",20,10,0
1984-01-15T00:00:00.000Z,"5.16","12",20,10,0
1984-01-16T00:00:00.000Z,"4.79","12",20,10,0
1984-01-17T00:00:00.000Z,"6.47","12",20,10,0
1984-01-18T00:00:00.000Z,"4.43","12",20,10,0
1984-01-19T00:00:00.000Z,"6.45","12",20,10,0
1984-01-20T00:00:00.000Z,"3.94","12",20,10,0
1984-01-21T00:00:00.000Z,"3.11","12",20,10,0
1984-01-22T00:00:00.000Z,"3.71","12",20,10,0
1984-01-23T00:00:00.000Z,"6.69","12",20,10,0
1984-01-24T00:00:00.000Z,"6.82","12",20,10,0
1984-01-25T00:00:00.000Z,"4.40","12",20,10,0
1984-01-26T00:00:00.000Z,"8.18","12",20,10,0
1984-01-27T00:00:00.000Z,"7.94","12",20,10,0
1984-01-28T00:00:00.000Z,"7.31","12",20,10,0
1984-01-29T00:00:00.000Z,"7.22","12",20,10,0
1984-01-30T00:00:00.000Z,"6.22","12",20,10,0
1984-01-31T00:00:00.000Z,"8.34","12",20,10,0
1984-02-01T00:00:00.000Z,"6.52","12",20,10,0
1984-02-02T00:00:00.000Z,"7.27","12",20,10,0
1984-02-03T00:00:00.000Z,"10.0","12",20,10,0
1984-02-04T00:00:00.000Z,"7.35","12",20,10,0
1984-02-05T00:00:00.000Z,"5.99","12",20,10,0
1984-02-06T00:00:00.000Z,"4.80","12",20,10,0
1984-02-07T00:00:00.000Z,"7.11","12",20,10,0
1984-02-08T00:00:00.000Z,"5.45","12",20,10,0
1984-02-09T00:00:00.000Z,"4.09","12",20,10,0
1984-02-10T00:00:00.000Z,"3.54","12",20,10,0
1984-02-11T00:00:00.000Z,"3.33","12",20,10,0
1984-02-12T00:00:00.000Z,"3.15","12",20,10,0
1984-02-13T00:00:00.000Z,"2.87","12",20,10,0
1984-02-14T00:00:00.000Z,"2.62","12",20,10,0
1984-02-15T00:00:00.000Z,"2.44","12",20,10,0
1984-02-16T00:00:00.000Z,"2.30","12",20,10,0
1984-02-17T00:00:00.000Z,"2.17","12",20,10,0
1984-02-18T00:00:00.000Z,"1.92","12",20,10,0
1984-02-19T00:00:00.000Z,"1.97","12",20,10,0
1984-02-20T00:00:00.000Z,"2.70","12",20,10,0
1984-02-21T00:00:00.000Z,"5.36","12",20,10,0
1984-02-22T00:00:00.000Z,"7.85","12",20,10,0
1984-02-23T00:00:00.000Z,"10.2","12",20,10,0
1984-02-24T00:00:00.000Z,"6.37","12",20,10,0
1984-02-25T00:00:00.000Z,"4.25","12",20,10,0
1984-02-26T00:00:00.000Z,"3.96","12",20,10,0
1984-02-27T00:00:00.000Z,"3.80","12",20,10,0
1984-02-28T00:00:00.000Z,"3.45","12",20,10,0
1984-02-29T00:00:00.000Z,"3.23","12",20,10,0
1984-03-01T00:00:00.000Z,"2.91","12",20,10,0
1984-03-02T00:00:00.000Z,"2.96","12",20,10,0
1984-03-03T00:00:00.000Z,"2.80","12",20,10,0
1984-03-04T00:00:00.000Z,"2.34","12",20,10,0
1984-03-05T00:00:00.000Z,"2.25","12",20,10,0
1984-03-06T00:00:00.000Z,"2.16","12",20,10,0
1984-03-07T00:00:00.000Z,"2.05","12",20,10,0
1984-03-08T00:00:00.000Z,"1.88","12",20,10,0
1984-03-09T00:00:00.000Z,"1.72","12",20,10,0
1984-03-10T00:00:00.000Z,"1.65","12",20,10,0
1984-03-11T00:00:00.000Z,"1.64","12",20,10,0
1984-03-12T00:00:00.000Z,"2.25","12",20,10,0
1984-03-13T00:00:00.000Z,"2.00","12",20,10,0
1984-03-14T00:00:00.000Z,"1.67","12",20,10,0
1984-03-15T00:00:00.000Z,"1.58","12",20,10,0
1984-03-16T00:00:00.000Z,"1.53","12",20,10,0
1984-03-17T00:00:00.000Z,"1.52","12",20,10,0
1984-03-18T00:00:00.000Z,"1.51","12",20,10,0
1984-03-19T00:00:00.000Z,"1.39","12",20,10,0
1984-03-20T00:00:00.000Z,"1.38","12",20,10,0
1984-03-21T00:00:00.000Z,"1.38","12",20,10,0
1984-03-22T00:00:00.000Z,"1.38","12",20,10,0
1984-03-23T00:00:00.000Z,"1.32","12",20,10,0
1984-03-24T00:00:00.000Z,"1.34","12",20,10,0
1984-03-25T00:00:00.000Z,"5.41","12",20,10,0
1984-03-26T00:00:00.000Z,"4.84","12",20,10,0
1984-03-27T00:00:00.000Z,"4.61","12",20,10,0
1984-03-28T00:00:00.000Z,"3.52","12",20,10,0
1984-03-29T00:00:00.000Z,"4.17","12",20,10,0
1984-03-30T00:00:00.000Z,"2.98","12",20,10,0
1984-03-31T00:00:00.000Z,"4.30","12",20,10,0
1984-04-01T00:00:00.000Z,"7.67","12",20,10,0
1984-04-02T00:00:00.000Z,"4.32","12",20,10,0
1984-04-03T00:00:00.000Z,"3.40","12",20,10,0
1984-04-04T00:00:00.000Z,"3.26","12",20,10,0
1984-04-05T00:00:00.000Z,"3.28","12",20,10,0
1984-04-06T00:00:00.000Z,"2.75","12",20,10,0
1984-04-07T00:00:00.000Z,"2.53","12",20,10,0
1984-04-08T00:00:00.000Z,"2.30","12",20,10,0
1984-04-09T00:00:00.000Z,"2.13","12",20,10,0
1984-04-10T00:00:00.000Z,"2.01","12",20,10,0
1984-04-11T00:00:00.000Z,"1.85","12",20,10,0
1984-04-12T00:00:00.000Z,"1.69","12",20,10,0
1984-04-13T00:00:00.000Z,"1.62","12",20,10,0
1984-04-14T00:00:00.000Z,"1.64","12",20,10,0
1984-04-15T00:00:00.000Z,"1.58","12",20,10,0
1984-04-16T00:00:00.000Z,"1.52","12",20,10,0
1984-04-17T00:00:00.000Z,"1.45","12",20,10,0
1984-04-18T00:00:00.000Z,"1.43","12",20,10,0
1984-04-19T00:00:00.000Z,"1.41","12",20,10,0
1984-04-20T00:00:00.000Z,"1.32","12",20,10,0
1984-04-21T00:00:00.000Z,"1.16","12",20,10,0
1984-04-22T00:00:00.000Z,"1.09","12",20,10,0
1984-04-23T00:00:00.000Z,"1.08","12",20,10,0
1984-04-24T00:00:00.000Z,"1.05","12",20,10,0
1984-04-25T00:00:00.000Z,"1.05","12",20,10,0
1984-04-26T00:00:00.000Z,"1.05","12",20,10,0
1984-04-27T00:00:00.000Z,"0.994","12",20,10,0
1984-04-28T00:00:00.000Z,"0.980","12",20,10,0
1984-04-29T00:00:00.000Z,"0.980","12",20,10,0
1984-04-30T00:00:00.000Z,"0.942","12",20,10,0
1984-05-01T00:00:00.000Z,"0.949","12",20,10,0
1984-05-02T00:00:00.000Z,"1.06","12",20,10,0
1984-05-03T00:00:00.000Z,"1.02","12",20,10,0
1984-05-04T00:00:00.000Z,"0.996","12",20,10,0
1984-05-05T00:00:00.000Z,"1.02","12",20,10,0
1984-05-06T00:00:00.000Z,"1.10","12",20,10,0
1984-05-07T00:00:00.000Z,"1.21","12",20,10,0
1984-05-08T00:00:00.000Z,"1.05","12",20,10,0
1984-05-09T00:00:00.000Z,"0.980","12",20,10,0
1984-05-10T00:00:00.000Z,"0.940","12",20,10,0
1984-05-11T00:00:00.000Z,"0.892","12",20,10,0
1984-05-12T00:00:00.000Z,"0.842","12",20,10,0
1984-05-13T00:00:00.000Z,"0.833","12",20,10,0
1984-05-14T00:00:00.000Z,"0.795","12",20,10,0
1984-05-15T00:00:00.000Z,"1.06","12",20,10,0
1984-05-16T00:00:00.000Z,"1.17","12",20,10,0
1984-05-17T00:00:00.000Z,"0.959","12",20,10,0
1984-05-18T00:00:00.000Z,"0.825","12",20,10,0
1984-05-19T00:00:00.000Z,"0.678","12",20,10,0
1984-05-20T00:00:00.000Z,"0.638","12",20,10,0
1984-05-21T00:00:00.000Z,"0.639","12",20,10,0
1984-05-22T00:00:00.000Z,"0.925","12",20,10,0
1984-05-23T00:00:00.000Z,"4.10","12",20,10,0
1984-05-24T00:00:00.000Z,"1.42","12",20,10,0
1984-05-25T00:00:00.000Z,"1.07","12",20,10,0
1984-05-26T00:00:00.000Z,"2.99","12",20,10,0
1984-05-27T00:00:00.000Z,"3.76","12",20,10,0
1984-05-28T00:00:00.000Z,"1.70","12",20,10,0
1984-05-29T00:00:00.000Z,"1.36","12",20,10,0
1984-05-30T00:00:00.000Z,"1.19","12",20,10,0
1984-05-31T00:00:00.000Z,"1.07","12",20,10,0
1984-06-01T00:00:00.000Z,"1.06","12",20,10,0
1984-06-02T00:00:00.000Z,"1.09","12",20,10,0
1984-06-03T00:00:00.000Z,"1.04","12",20,10,0
1984-06-04T00:00:00.000Z,"0.956","12",20,10,0
1984-06-05T00:00:00.000Z,"0.911","12",20,10,0
1984-06-06T00:00:00.000Z,"0.950","12",20,10,0
