"date" "Streamflow" "Temperature" "Radiation" "RelativeHumidity" "Windspeed"
2017-05-13 NA -37.51427083 0 87.07072917 1.1571875
2017-05-14 NA -36.24458333 0 84.4625 1.506458333
2017-05-15 NA -16.41375 0 66.41739583 5.476145833
2017-05-16 NA -7.483854167 0 39.62354167 5.7153125
2017-05-17 NA -3.193020833 0 34.684375 9.196354167
2017-05-18 NA -13.10822917 0 62.81833333 8.313541667
2017-05-19 NA -9.8396875 0 21.75604167 13.5534375
2017-05-20 NA -16.46666667 0 28.3415625 5.768333333
2017-05-21 NA -24.97375 0.0003125 79.32708333 2.244479167
2017-05-22 NA -19.53729167 0.0003125 30.20510417 14.9215625
2017-05-23 NA -15.05916667 0.0003125 44.10083333 5.997291667
2017-05-24 NA -20.62677083 0 96.1334375 3.103958333
2017-05-25 NA -25.85322917 0 96.645625 1.191666667
2017-05-26 NA -24.26104167 0 96.86697917 1.39
2017-05-27 NA -32.46239583 0 98.37166667 1.4346875
2017-05-28 NA -35.65552083 0 94.5203125 1.1015625
2017-05-29 NA -36.18677083 0 92.3025 1.09625
2017-05-30 NA -36.36625 0 89.81020833 1.329270833
2017-05-31 NA -37.32635417 0 89.7315625 1.143229167
2017-06-01 NA -28.92854167 0.005520833 80.42729167 1.797708333
2017-06-02 NA -15.393125 0 67.52572917 4.648020833
2017-06-03 NA -31.65958333 0 95.69125 1.624895833
2017-06-04 NA -32.73635417 0 91.89572917 1.216041667
2017-06-05 NA -20.98510417 0.005208333 74.78145833 3.879583333
2017-06-06 NA -16.86072917 0 70.1715625 4.238854167
2017-06-07 NA -29.94302083 0 99.18041667 1.621770833
2017-06-08 NA -26.105 0 93.11677083 3.075208333
2017-06-09 NA -22.2525 0 74.49427083 2.844270833
2017-06-10 NA -26.055625 0 91.0790625 3.227291667
2017-06-11 NA -28.045625 0 87.68354167 3.323333333
2017-06-12 NA -20.39645833 0 37.12010417 5.267916667
2017-06-13 NA -17.33177083 0 32.16166667 6.322708333
2017-06-14 NA -25.75822917 0 50.84635417 3.021145833
2017-06-15 NA -33.13833333 0 81.9653125 1.18625
2017-06-16 NA -22.935625 0.0003125 49.54020833 6.279583333
2017-06-17 NA -19.15479167 0 33.0109375 6.404270833
2017-06-18 NA -32.69875 0 67.723125 2.0540625
2017-06-19 NA -39.69427083 0 82.6803125 1.560104167
2017-06-20 NA -43.62489583 0 82.21291667 1.475729167
2017-06-21 NA -45.15083333 0 78.52395833 1.415520833
2017-06-22 NA -46.2815625 0 76.3265625 1.280104167
2017-06-23 NA -36.121875 0.000625 76.28291667 2.831458333
2017-06-24 NA -40.36958333 0 87.81760417 1.576666667
2017-06-25 NA -39.669375 0 89.10395833 1.201666667
2017-06-26 NA -29.36916667 0.011979167 55.51864583 12.2446875
2017-06-27 NA -30.69395833 0 69.60770833 6.0225
2017-06-28 NA -42.3203125 0 85.51291667 1.568958333
2017-06-29 NA -45.87864583 0 81.80177083 1.5153125
2017-06-30 NA -44.75833333 0 79.866875 1.152291667
2017-07-01 NA -39.1453125 0.007291667 72.35708333 1.756875
2017-07-02 NA -17.8165625 0.004375 36.09645833 7.523541667
2017-07-03 NA -24.81010417 0 63.47947917 6.728541667
2017-07-04 NA -37.8109375 0 91.82520833 1.658229167
2017-07-05 NA -36.32864583 0.00375 74.49489583 2.958229167
2017-07-06 NA -31.6184375 0 66.7134375 3.441666667
2017-07-07 NA -31.13375 0.003229167 68.25010417 2.362708333
2017-07-08 NA -22.60677083 0 72.7290625 4.134375
2017-07-09 NA -35.470625 0 88.03791667 1.4625
2017-07-10 NA -40.22083333 0 88.22572917 1.392395833
2017-07-11 NA -37.85947917 0 88.06541667 1.2046875
2017-07-12 NA -38.53625 0 90.36729167 1.864375
2017-07-13 NA -27.46947917 0 53.34427083 15.3846875
2017-07-14 NA -26.56 0 31.36677083 12.16270833
2017-07-15 NA -37.17322917 0 76.57427083 1.654375
2017-07-16 NA -41.20572917 0 82.50760417 1.2546875
2017-07-17 NA -43.83833333 0 82.62927083 1.281875
2017-07-18 NA -41.8078125 0.009375 74.02895833 2.573229167
2017-07-19 NA -23.73958333 0 39.8175 6.829166667
2017-07-20 NA -35.87479167 0 71.93479167 1.9453125
2017-07-21 NA -19.66666667 0.003541667 36.23291667 9.071979167
2017-07-22 NA -15.1746875 0 26.4565625 12.15229167
2017-07-23 NA -21.24041667 0.0046875 61.0065625 6.764895833
2017-07-24 NA -24.37010417 0 75.50697917 3.924166667
2017-07-25 NA -34.08229167 0 95.0628125 1.508854167
2017-07-26 NA -32.866875 0.001145833 73.47958333 3.06875
2017-07-27 NA -16.75041667 0 29.23416667 8.181875
2017-07-28 NA -22.05041667 0 50.09270833 2.695625
2017-07-29 NA -31.78875 0 90.56729167 1.640833333
2017-07-30 NA -35.60822917 0 89.37270833 1.411145833
2017-07-31 NA -40.15260417 0 90.0328125 1.382916667
2017-08-01 NA -44.18229167 0 86.9578125 1.360520833
2017-08-02 NA -46.2596875 0 82.92041667 1.225520833
2017-08-03 NA -46.9728125 0 79.86395833 1.249791667
2017-08-04 NA -48.009375 0 77.86666667 1.233229167
2017-08-05 NA -44.39916667 0 78.5990625 0.907604167
2017-08-06 NA -44.20260417 0.012916667 81.91427083 1.083854167
2017-08-07 NA -46.60375 0.0040625 80.0928125 1.190208333
2017-08-08 NA -27.78979167 0.106770833 46.3075 7.831875
2017-08-09 NA -14.54302083 0.0284375 38.57447917 9.730104167
2017-08-10 NA -26.77833333 0.106145833 66.50802083 4.051979167
2017-08-11 NA -38.25927083 0.235833333 89.40885417 1.7734375
2017-08-12 NA -34.2609375 0.270208333 58.11614583 3.046666667
2017-08-13 NA -27.96427083 0.200625 45.98416667 4.505625
2017-08-14 NA -17.22145833 0.2096875 29.4340625 10.0025
2017-08-15 NA -12.84020833 0.354895833 33.47302083 11.97802083
2017-08-16 NA -15.29572917 0.72875 43.59104167 6.3059375
2017-08-17 NA -24.17614583 0.69875 92.38072917 1.218125
2017-08-18 NA -23.83354167 0.5446875 99.43625 1.718333333
2017-08-19 NA -16.86041667 0.877708333 86.74895833 6.995104167
2017-08-20 NA -20.12927083 1.921041667 69.20135417 7.113229167
2017-08-21 NA -19.33958333 1.9890625 49.67802083 5.586354167
2017-08-22 NA -10.40885417 1.825208333 40.26708333 5.394375
2017-08-23 NA -13.4071875 3.1040625 31.465 7.176354167
2017-08-24 NA -10.39322917 3.944479167 24.94708333 8.232291667
2017-08-25 NA -19.26645833 4.715833333 44.4378125 5.293645833
2017-08-26 NA -28.9634375 4.913020833 83.07177083 1.777291667
2017-08-27 NA -35.62635417 6.247916667 91.033125 1.517916667
2017-08-28 NA -40.606875 6.985416667 88.96260417 1.393958333
2017-08-29 NA -40.53770833 8.398645833 86.20052083 1.016354167
2017-08-30 NA -42.96416667 8.192291667 86.1290625 1.121145833
2017-08-31 NA -40.51260417 8.381979167 72.27572917 2.844166667
2017-09-01 NA -39.0496875 11.11416667 74.17833333 1.748541667
2017-09-02 NA -24.8775 12.341875 46.204375 6.053229167
2017-09-03 NA -21.4640625 16.06635417 35.38270833 7.108645833
2017-09-04 NA -19.13291667 20.9675 33.0453125 8.715416667
2017-09-05 NA -30.5103125 14.66927083 81.20479167 1.891354167
2017-09-06 NA -32.8471875 13.88583333 95.7290625 1.500729167
2017-09-07 NA -26.82375 16.98010417 59.14822917 7.936354167
2017-09-08 NA -24.7509375 20.7875 63.37875 4.773958333
2017-09-09 NA -17.00791667 19.66875 35.81177083 9.9553125
2017-09-10 NA -32.73135417 20.3628125 83.50885417 1.3528125
2017-09-11 NA -31.90291667 14.63458333 89.91364583 1.147708333
2017-09-12 NA -33.55604167 10.76510417 96.2040625 1.176770833
2017-09-13 NA -43.514375 10.69989583 88.4665625 0.998645833
2017-09-14 NA -31.18979167 19.29989583 76.66875 7.470625
2017-09-15 NA -24.28760417 25.01125 66.83447917 8.15875
2017-09-16 NA -37.88239583 29.4065625 92.32052083 1.587395833
2017-09-17 NA -40.1278125 45.2340625 89.03083333 1.2196875
2017-09-18 NA -37.92104167 30.92354167 84.24770833 4.383020833
2017-09-19 NA -12.70927083 44.45864583 23.09260417 13.25666667
2017-09-20 NA -23.71916667 36.2184375 59.07895833 8.6153125
2017-09-21 NA -33.449375 32.80083333 80.2253125 1.722708333
2017-09-22 NA -39.6446875 34.855 89.6915625 1.409895833
2017-09-23 NA -37.21947917 34.98145833 76.2703125 1.953541667
2017-09-24 NA -40.77020833 37.46322917 83.30604167 1.390833333
2017-09-25 NA -41.70489583 46.15177083 82.36302083 1.1571875
2017-09-26 NA -36.95260417 77.71104167 84.43625 0.962708333
2017-09-27 NA -40.16125 50.87802083 89.939375 1.161458333
2017-09-28 NA -42.4996875 54.65885417 84.12114583 0.8503125
2017-09-29 NA -42.40822917 57.5521875 81.32614583 1.011041667
2017-09-30 NA -40.68052083 62.53614583 82.49427083 1.4521875
2017-10-01 NA -24.42645833 71.98989583 60.82260417 5.382395833
2017-10-02 NA -27.02875 72.16666667 89.75697917 2.195416667
2017-10-03 NA -20.30760417 37.106875 96.4903125 7.498541667
2017-10-04 NA -10.0096875 50.880625 76.15458333 12.40489583
2017-10-05 NA -11.00333333 99.90677083 48.2153125 6.387916667
2017-10-06 NA -18.7625 93.435625 67.6365625 2.695729167
2017-10-07 NA -8.849166667 119.561875 38.18 6.651666667
2017-10-08 NA -11.65697917 134.0863542 57.24447917 5.427708333
2017-10-09 NA -17.57260417 114.9755208 70.71395833 1.887708333
2017-10-10 NA -18.69572917 117.8551042 76.84270833 3.2171875
2017-10-11 NA -18.51770833 154.1214583 85.75510417 2.3675
2017-10-12 NA -17.06979167 134.8179167 86.47395833 4.82625
2017-10-13 NA -21.98427083 137.1696875 86.26489583 2.051354167
2017-10-14 NA -22.88302083 146.2484375 89.85458333 2.844895833
2017-10-15 NA -23.58552083 179.5722917 87.25989583 1.976770833
2017-10-16 NA -22.9675 179.2422917 86.54208333 1.566666667
2017-10-17 NA -24.08354167 166.2082292 84.16572917 1.148645833
2017-10-18 NA -20.1621875 207.5648958 41.36260417 9.022083333
2017-10-19 NA -16.7928125 225.4620833 41.45479167 4.537604167
2017-10-20 NA -5.16125 180.4084375 27.30270833 6.857291667
2017-10-21 NA -6.7759375 285.5464583 45.70666667 5.495104167
2017-10-22 NA -12.30302083 307.5557292 61.12697917 2.404479167
2017-10-23 NA -14.15927083 312.6134375 66.01916667 3.033020833
2017-10-24 NA -14.99208333 329.948125 61.07270833 2.984270833
2017-10-25 NA -14.71479167 357.5632292 51.46760417 1.547604167
2017-10-26 NA -9.381666667 368.4977083 35.85697917 4.99
2017-10-27 NA -9.103645833 328.5714583 50.44708333 5.15375
2017-10-28 NA -8.5846875 376.668125 41.81114583 4.592395833
2017-10-29 NA -7.294166667 371.5613542 32.45322917 7.059166667
2017-10-30 NA -10.30104167 402.26125 66.055 3.311041667
2017-10-31 NA -8.665208333 414.4629167 40.38958333 7.974270833
2017-11-01 NA -8.559375 425.0842708 48.99989583 8.490104167
2017-11-02 NA -10.98572917 425.7276042 56.84458333 3.7971875
2017-11-03 NA -11.22666667 396.4 64.788125 4.842083333
2017-11-04 NA -11.458125 441.6633333 57.37614583 5.1784375
2017-11-05 NA -13.0484375 461.3798958 51.52375 4.722083333
2017-11-06 NA -11.88604167 283.6775 52.62145833 4.116875
2017-11-07 NA -11.416875 451.8953125 38.90166667 4.334270833
2017-11-08 NA -12.1234375 458.6775 54.50125 3.768958333
2017-11-09 NA -11.29020833 489.4830208 47.0909375 4.001979167
2017-11-10 NA -11.47760417 434.5890625 58.14645833 4.216979167
2017-11-11 NA -8.999479167 460.0228125 46.16645833 4.291979167
2017-11-12 NA -11.23958333 366.3089583 69.60375 6.481458333
2017-11-13 NA -13.80458333 334.2951042 77.42770833 5.705833333
2017-11-14 NA -12.20895833 557.259375 55.56333333 1.832291667
2017-11-15 NA -5.810833333 441.0403125 32.5 4.157395833
2017-11-16 NA -2.411979167 285.0754167 24.67104167 8.3303125
2017-11-17 NA -6.5403125 422.6379167 50.42614583 7.856458333
2017-11-18 NA -5.236145833 460.8858333 46.658125 2.952395833
2017-11-19 NA -1.713333333 524.5748958 25.28989583 6.2775
2017-11-20 NA -3.439270833 514.3535417 45.8378125 6.798020833
2017-11-21 NA -4.373125 589.3541667 47.8365625 6.498854167
2017-11-22 NA -5.3253125 485.4185417 41.7375 6.918958333
2017-11-23 NA -2.934166667 539.6338542 32.91520833 4.0140625
2017-11-24 NA -1.202291667 481.139375 26.12479167 8.203125
2017-11-25 NA -1.661145833 623.0420833 35.80489583 9.913229167
2017-11-26 NA -4.2696875 631.58625 29.18322917 13.65708333
2017-11-27 NA -2.253020833 637.2597917 29.63645833 8.608333333
2017-11-28 NA -2.7940625 649.775 35.45864583 9.521875
2017-11-29 NA -1.999479167 655.9255208 34.92416667 4.936666667
2017-11-30 NA -0.953020833 664.8525 27.62885417 7.265729167
2017-12-01 NA -1.405 498.7563542 29.388125 7.858854167
2017-12-02 NA -0.733020833 451.6370833 38.77927083 2.943958333
2017-12-03 NA -1.964375 680.9533333 31.03895833 10.56458333
2017-12-04 NA -1.416458333 618.3029167 40.57114583 7.959375
2017-12-05 NA -3.454270833 340.7971875 56.8528125 7.127708333
2017-12-06 NA -3.048125 340.0691667 42.25270833 3.914479167
2017-12-07 NA -2.6825 418.1165625 45.496875 6.040833333
2017-12-08 0.2 -1.876770833 465.380625 42.76708333 4.397604167
2017-12-09 1.6 -1.043020833 537.6525 42.83791667 5.7434375
2017-12-10 1.9 -5.6365625 608.7133333 63.00947917 8.579791667
2017-12-11 1.7 -2.871875 442.8160417 46.98333333 3.44125
2017-12-12 2.5 -1.650729167 525.7647917 48.83645833 7.568020833
2017-12-13 1.8 1.1509375 466.0048958 32.09375 6.696875
2017-12-14 1.5 -1.43625 617.95625 50.78135417 7.492395833
2017-12-15 0.9 0.578854167 508.0329167 42.1415625 4.919895833
2017-12-16 1.3 2.418541667 546.0576042 29.24729167 5.573229167
2017-12-17 1.7 1.923958333 724.2557292 24.65625 6.748854167
2017-12-18 3.7 -1.092771084 642.3803614 51.26409639 8.475180723
2017-12-19 5.9 -1.575104167 498.6117708 63.87322917 5.645833333
2017-12-20 4.9 -3.415729167 411.8665625 67.234375 6.801875
2017-12-21 4.1 -2.777916667 752.679375 45.303125 3.9503125
2017-12-22 3.8 -1.923645833 576.1901042 38.70125 5.94625
2017-12-23 2.3 -2.315520833 649.1947917 51.66822917 5.8484375
2017-12-24 2.4 -1.581666667 713.638125 36.63072917 6.351770833
2017-12-25 1.4 -2.717395833 479.1359375 49.5846875 8.874375
2017-12-26 0.7 -1.616041667 588.05375 42.33416667 4.576770833
2017-12-27 2.9 -1.401875 786.4227083 39.87875 8.081979167
2017-12-28 1.6 -2.960729167 425.9660417 49.78864583 5.8584375
2017-12-29 1.5 -1.621041667 589.6709375 32.12166667 5.4175
2017-12-30 3.1 -1.116666667 561.0341667 40.64239583 5.622083333
2017-12-31 1.8 0.843854167 723.3470833 43.82364583 5.753333333
2018-01-01 4.4 2.2428125 472.5782292 26.85458333 5.321875
2018-01-02 6.3 2.0196875 475.1880208 30.36208333 5.844270833
2018-01-03 10.9 2.033541667 617.1554167 41.46989583 3.196979167
2018-01-04 17.7 3.040520833 594.8840625 29.02572917 4.0359375
2018-01-05 24.5 2.012916667 591.6740625 33.86875 7.594166667
2018-01-06 23.2 2.867083333 718.2271875 40.43458333 5.091979167
2018-01-07 31 3.0640625 651.1842708 31.36020833 7.007083333
2018-01-08 40.9 1.681979167 673.5378125 43.78979167 6.649895833
2018-01-09 31.5 -0.131041667 357.4920833 80.10375 4.4746875
2018-01-10 21.5 1.327395833 646.4071875 53.58010417 3.4021875
2018-01-11 18.6 0.9009375 725.8898958 35.15770833 8.763125
2018-01-12 17.9 0.3815625 570.8689583 39.93895833 6.430416667
2018-01-13 14.5 1.82375 681.8378125 43.07625 3.096041667
2018-01-14 16.1 3.619375 458.8920833 28.5921875 4.802395833
2018-01-15 13.5 2.228958333 694.9247917 42.52197917 7.380833333
2018-01-16 15.9 -1.297291667 669.3682292 63.11427083 6.847604167
2018-01-17 10 -2.804791667 285.8698958 66.11510417 6.7025
2018-01-18 7.4 -1.1225 532.5215625 48.1359375 3.413541667
2018-01-19 7.2 0.858125 487.4128125 34.601875 6.173541667
2018-01-20 6 1.162291667 626.6777083 33.69614583 4.800625
2018-01-21 5.4 2.339375 519.1530208 35.03614583 6.062291667
2018-01-22 5.7 -1.266770833 323.6991667 68.0759375 6.015520833
2018-01-23 4.5 -1.084270833 490.6510417 62.98083333 6.953020833
2018-01-24 4.1 0.1765625 563.8877083 45.57645833 3.946354167
2018-01-25 3.5 1.339375 328.0728125 37.91635417 5.641354167
2018-01-26 2.5 -0.662395833 446.60375 55.236875 5.484375
2018-01-27 2 -1.314270833 545.8388542 44.75875 6.140729167
2018-01-28 0.4 -3.0803125 195.6321875 54.14989583 6.232395833
2018-01-29 0.1 -3.684166667 247.0859375 44.5009375 3.6659375
2018-01-30 0 -3.419166667 367.4742708 49.74729167 4.991041667
2018-01-31 0 -3.082083333 411.7772917 44.49802083 6.943645833
2018-02-01 0 -3.358958333 347.5835417 59.1671875 2.787916667
2018-02-02 0 -3.700416667 274.6389583 47.11208333 5.387395833
2018-02-03 0 -4.742291667 525.4397917 66.81364583 2.931979167
2018-02-04 0 -3.439791667 504.3582292 31.46375 6.738125
2018-02-05 0 -4.246458333 434.4102083 34.4178125 5.0021875
2018-02-06 0 -2.451770833 461.35875 36.8625 5.95625
2018-02-07 0 -4.58875 415.5390625 37.68135417 6.665625
2018-02-08 0 -4.884270833 220.3003125 48.67708333 1.868229167
2018-02-09 NA -3.243125 454.4760417 33.87177083 6.268333333
2018-02-10 NA -4.722083333 446.6020833 39.04479167 4.676145833
2018-02-11 NA -4.238125 430.8833333 43.70239583 3.973854167
2018-02-12 NA -4.698958333 407.205 55.47291667 7.037395833
2018-02-13 NA -4.5340625 413.7495833 35.25677083 14.33322917
2018-02-14 NA -6.111979167 401.2725 38.87822917 11.68583333
2018-02-15 NA -6.054375 332.429375 44.59822917 6.904166667
2018-02-16 NA -7.175833333 363.8582292 29.866875 5.28
2018-02-17 NA -8.312083333 354.5972917 39.996875 4.433541667
2018-02-18 NA -9.4959375 330.7928125 49.6590625 4.2728125
2018-02-19 NA -9.231666667 138.3435417 51.4959375 5.273020833
2018-02-20 NA -10.1378125 284.9372917 34.49083333 4.561770833
2018-02-21 NA -12.529375 249.0602083 57.02885417 4.647083333
2018-02-22 NA -14.38979167 201.0276042 60.55260417 2.554375
2018-02-23 NA -9.724166667 180.9173958 60.7959375 2.055416667
2018-02-24 NA -7.388020833 201.9190625 63.88010417 2.5053125
2018-02-25 NA -9.798125 194.0583333 59.61708333 3.034375
2018-02-26 NA -11.69739583 201.1339583 93.15645833 1.391979167
2018-02-27 NA -16.42354167 134.3458333 96.4696875 1.1125
2018-02-28 NA -16.80833333 164.8095833 91.91875 0.837291667
2018-03-01 NA -16.46333333 173.6991667 90.103125 1.615625
2018-03-02 NA -12.20458333 145.9320833 94.0371875 0.854375
2018-03-03 NA -15.59427083 89.208125 98.0884375 1.276354167
2018-03-04 NA -18.16479167 121.0910417 95.62520833 1.43625
2018-03-05 NA -15.33125 119.1630208 92.291875 1.720416667
2018-03-06 NA -17.56302083 120.0154167 98.65770833 1.4175
2018-03-07 NA -25.7715625 105.6665625 92.20104167 2.436875
2018-03-08 NA -26.105 96.41458333 86.08125 2.652708333
2018-03-09 NA -26.24354167 114.4266667 91.12177083 1.393541667
2018-03-10 NA -10.29760417 110.203125 64.04520833 4.393229167
2018-03-11 NA -22.25072917 81.10166667 92.43177083 1.649895833
2018-03-12 NA -10.5396875 118.9132292 40.17958333 5.552291667
2018-03-13 NA -4.391875 93.73322917 27.43979167 6.595520833
2018-03-14 NA -10.6996875 83.18052083 60.65833333 6.6365625
2018-03-15 NA -13.11229167 95.22541667 67.8146875 5.6478125
2018-03-16 NA -16.33666667 50.25020833 39.71958333 2.7246875
2018-03-17 NA -20.500625 59.16510417 76.59614583 1.750625
2018-03-18 NA -13.0759375 53.24229167 53.50322917 3.275416667
2018-03-19 NA -13.42666667 62.60427083 58.8871875 3.968229167
2018-03-20 NA -17.86947917 39.87020833 99.68322917 1.60875
2018-03-21 NA -20.9575 59.095 99.79895833 1.585625
2018-03-22 NA -27.4928125 38.39614583 99.57458333 1.244270833
2018-03-23 NA -24.09416667 38.9678125 74.518125 2.191875
2018-03-24 NA -7.8853125 54.6325 48.1346875 3.832604167
2018-03-25 NA -3.971666667 33.25572917 35.95364583 8.409479167
2018-03-26 NA -17.41635417 32.80885417 86.01479167 1.767708333
2018-03-27 NA -22.8528125 44.31083333 95.35375 1.313541667
2018-03-28 NA -26.52020833 26.69239583 96.75458333 1.19
2018-03-29 NA -17.108125 25.661875 57.1275 6.553020833
2018-03-30 NA -25.21354167 28.39604167 92.03364583 1.3090625
2018-03-31 NA -25.65239583 37.18635417 91.88427083 1.044479167
2018-04-01 NA -25.90697917 28.08822917 94.5840625 0.8403125
2018-04-02 NA -24.62458333 27.13041667 94.2740625 0.974791667
2018-04-03 NA -26.1253125 29.08020833 93.65135417 1.1909375
2018-04-04 NA -30.6378125 18.38604167 95.964375 1.261666667
2018-04-05 NA -34.12614583 17.07364583 92.77552083 1.1359375
2018-04-06 NA -28.86479167 16.1575 73.67291667 2.5425
2018-04-07 NA -31.4815625 15.18114583 86.94625 1.2928125
2018-04-08 NA -32.87291667 17.62114583 89.1621875 0.988541667
2018-04-09 NA -26.04989583 12.97833333 87.84020833 0.669479167
2018-04-10 NA -14.49864583 11.64364583 35.24135417 10.00104167
2018-04-11 NA -14.97208333 10.61677083 35.87645833 11.50822917
2018-04-12 NA -12.55041667 9.6678125 25.07916667 13.0603125
2018-04-13 NA -26.7915625 9.000625 83.94625 4.325104167
2018-04-14 NA -27.07604167 8.184583333 77.6565625 8.556354167
2018-04-15 NA -20.56625 7.329895833 61.32822917 18.78708333
2018-04-16 NA -16.14697917 6.411875 37.82208333 19.53958333
2018-04-17 NA -9.527083333 5.095729167 22.74572917 15.50895833
2018-04-18 NA -5.186354167 5.889375 21.75958333 13.43229167
2018-04-19 NA -18.43552083 3.802291667 61.3525 5.519895833
2018-04-20 NA -30.30770833 3.769895833 89.62010417 1.406770833
2018-04-21 NA -34.6521875 3.147083333 91.28041667 1.394479167
2018-04-22 NA -36.21697917 2.352291667 92.8421875 0.975208333
2018-04-23 NA -39.41916667 2.009479167 89.55260417 1.268541667
2018-04-24 NA -40.9621875 1.631979167 87.13802083 1.249166667
2018-04-25 NA -13.91572917 0.915208333 33.80958333 9.134375
