"date" "Streamflow" "Temperature" "Radiation" "RelativeHumidity" "Windspeed"
1971-01-30 575.9 NA NA NA NA
1971-01-31 587.8 NA NA NA NA
1971-02-01 603.9 NA NA NA NA
1971-02-02 734.8 NA NA NA NA
1971-02-03 322 NA NA NA NA
1971-02-04 NA NA NA NA NA
1971-02-05 329.5 NA NA NA NA
1971-02-06 205.5 NA NA NA NA
1971-02-07 289.3 NA NA NA NA
1971-02-08 172.3 NA NA NA NA
1971-02-09 162 NA NA NA NA
1971-02-10 111.7 NA NA NA NA
1971-02-11 64.8 NA NA NA NA
1971-02-12 NA NA NA NA NA
1971-02-13 NA NA NA NA NA
1971-02-14 NA NA NA NA NA
1971-02-15 NA NA NA NA NA
1971-02-16 NA NA NA NA NA
1971-02-17 NA NA NA NA NA
1971-02-18 NA NA NA NA NA
1971-02-19 NA NA NA NA NA
1971-02-20 NA NA NA NA NA
1971-02-21 NA NA NA NA NA
1971-02-22 NA NA NA NA NA
1971-02-23 NA NA NA NA NA
1971-02-24 NA NA NA NA NA
1971-02-25 NA NA NA NA NA
1971-02-26 NA NA NA NA NA
1971-02-27 NA NA NA NA NA
1971-02-28 NA NA NA NA NA
1971-03-01 NA NA NA NA NA
1971-03-02 NA NA NA NA NA
1971-03-03 NA NA NA NA NA
1971-03-04 NA NA NA NA NA
1971-03-05 NA NA NA NA NA
1971-03-06 NA NA NA NA NA
1971-03-07 NA NA NA NA NA
1971-03-08 NA NA NA NA NA
1971-03-09 NA NA NA NA NA
1971-03-10 NA NA NA NA NA
1971-03-11 NA NA NA NA NA
1971-03-12 NA NA NA NA NA
1971-03-13 NA NA NA NA NA
1971-03-14 NA NA NA NA NA
1971-03-15 NA NA NA NA NA
1971-03-16 NA NA NA NA NA
1971-03-17 NA NA NA NA NA
1971-03-18 NA NA NA NA NA
1971-03-19 NA NA NA NA NA
1971-03-20 NA NA NA NA NA
1971-03-21 NA NA NA NA NA
1971-03-22 NA NA NA NA NA
1971-03-23 NA NA NA NA NA
1971-03-24 NA NA NA NA NA
1971-03-25 NA NA NA NA NA
1971-03-26 NA NA NA NA NA
1971-03-27 NA NA NA NA NA
1971-03-28 NA NA NA NA NA
1971-03-29 NA NA NA NA NA
1971-03-30 NA NA NA NA NA
1971-03-31 NA NA NA NA NA
1971-04-01 NA NA NA NA NA
1971-04-02 NA NA NA NA NA
1971-04-03 NA NA NA NA NA
1971-04-04 NA NA NA NA NA
1971-04-05 NA NA NA NA NA
1971-04-06 NA NA NA NA NA
1971-04-07 NA NA NA NA NA
1971-04-08 NA NA NA NA NA
1971-04-09 NA NA NA NA NA
1971-04-10 NA NA NA NA NA
1971-04-11 NA NA NA NA NA
1971-04-12 NA NA NA NA NA
1971-04-13 NA NA NA NA NA
1971-04-14 NA NA NA NA NA
1971-04-15 NA NA NA NA NA
1971-04-16 NA NA NA NA NA
1971-04-17 NA NA NA NA NA
1971-04-18 NA NA NA NA NA
1971-04-19 NA NA NA NA NA
1971-04-20 NA NA NA NA NA
1971-04-21 NA NA NA NA NA
1971-04-22 NA NA NA NA NA
1971-04-23 NA NA NA NA NA
1971-04-24 NA NA NA NA NA
1971-04-25 NA NA NA NA NA
1971-04-26 NA NA NA NA NA
1971-04-27 NA NA NA NA NA
1971-04-28 NA NA NA NA NA
1971-04-29 NA NA NA NA NA
1971-04-30 NA NA NA NA NA
1971-05-01 NA NA NA NA NA
1971-05-02 NA NA NA NA NA
1971-05-03 NA NA NA NA NA
1971-05-04 NA NA NA NA NA
1971-05-05 NA NA NA NA NA
1971-05-06 NA NA NA NA NA
1971-05-07 NA NA NA NA NA
1971-05-08 NA NA NA NA NA
1971-05-09 NA NA NA NA NA
1971-05-10 NA NA NA NA NA
1971-05-11 NA NA NA NA NA
1971-05-12 NA NA NA NA NA
1971-05-13 NA NA NA NA NA
1971-05-14 NA NA NA NA NA
1971-05-15 NA NA NA NA NA
1971-05-16 NA NA NA NA NA
1971-05-17 NA NA NA NA NA
1971-05-18 NA NA NA NA NA
1971-05-19 NA NA NA NA NA
1971-05-20 NA NA NA NA NA
1971-05-21 NA NA NA NA NA
1971-05-22 NA NA NA NA NA
1971-05-23 NA NA NA NA NA
1971-05-24 NA NA NA NA NA
1971-05-25 NA NA NA NA NA
1971-05-26 NA NA NA NA NA
1971-05-27 NA NA NA NA NA
1971-05-28 NA NA NA NA NA
1971-05-29 NA NA NA NA NA
1971-05-30 NA NA NA NA NA
1971-05-31 NA NA NA NA NA
1971-06-01 NA NA NA NA NA
1971-06-02 NA NA NA NA NA
1971-06-03 NA NA NA NA NA
1971-06-04 NA NA NA NA NA
1971-06-05 NA NA NA NA NA
1971-06-06 NA NA NA NA NA
1971-06-07 NA NA NA NA NA
1971-06-08 NA NA NA NA NA
1971-06-09 NA NA NA NA NA
1971-06-10 NA NA NA NA NA
1971-06-11 NA NA NA NA NA
1971-06-12 NA NA NA NA NA
1971-06-13 NA NA NA NA NA
1971-06-14 NA NA NA NA NA
1971-06-15 NA NA NA NA NA
1971-06-16 NA NA NA NA NA
1971-06-17 NA NA NA NA NA
1971-06-18 NA NA NA NA NA
1971-06-19 NA NA NA NA NA
1971-06-20 NA NA NA NA NA
1971-06-21 NA NA NA NA NA
1971-06-22 NA NA NA NA NA
1971-06-23 NA NA NA NA NA
1971-06-24 NA NA NA NA NA
1971-06-25 NA NA NA NA NA
1971-06-26 NA NA NA NA NA
1971-06-27 NA NA NA NA NA
1971-06-28 NA NA NA NA NA
1971-06-29 NA NA NA NA NA
1971-06-30 NA NA NA NA NA
1971-07-01 NA NA NA NA NA
1971-07-02 NA NA NA NA NA
1971-07-03 NA NA NA NA NA
1971-07-04 NA NA NA NA NA
1971-07-05 NA NA NA NA NA
1971-07-06 NA NA NA NA NA
1971-07-07 NA NA NA NA NA
1971-07-08 NA NA NA NA NA
1971-07-09 NA NA NA NA NA
1971-07-10 NA NA NA NA NA
1971-07-11 NA NA NA NA NA
1971-07-12 NA NA NA NA NA
1971-07-13 NA NA NA NA NA
1971-07-14 NA NA NA NA NA
1971-07-15 NA NA NA NA NA
1971-07-16 NA NA NA NA NA
1971-07-17 NA NA NA NA NA
1971-07-18 NA NA NA NA NA
1971-07-19 NA NA NA NA NA
1971-07-20 NA NA NA NA NA
1971-07-21 NA NA NA NA NA
1971-07-22 NA NA NA NA NA
1971-07-23 NA NA NA NA NA
1971-07-24 NA NA NA NA NA
1971-07-25 NA NA NA NA NA
1971-07-26 NA NA NA NA NA
1971-07-27 NA NA NA NA NA
1971-07-28 NA NA NA NA NA
1971-07-29 NA NA NA NA NA
1971-07-30 NA NA NA NA NA
1971-07-31 NA NA NA NA NA
1971-08-01 NA NA NA NA NA
1971-08-02 NA NA NA NA NA
1971-08-03 NA NA NA NA NA
1971-08-04 NA NA NA NA NA
1971-08-05 NA NA NA NA NA
1971-08-06 NA NA NA NA NA
1971-08-07 NA NA NA NA NA
1971-08-08 NA NA NA NA NA
1971-08-09 NA NA NA NA NA
1971-08-10 NA NA NA NA NA
1971-08-11 NA NA NA NA NA
1971-08-12 NA NA NA NA NA
1971-08-13 NA NA NA NA NA
1971-08-14 NA NA NA NA NA
1971-08-15 NA NA NA NA NA
1971-08-16 NA NA NA NA NA
1971-08-17 NA NA NA NA NA
1971-08-18 NA NA NA NA NA
1971-08-19 NA NA NA NA NA
1971-08-20 NA NA NA NA NA
1971-08-21 NA NA NA NA NA
1971-08-22 NA NA NA NA NA
1971-08-23 NA NA NA NA NA
1971-08-24 NA NA NA NA NA
1971-08-25 NA NA NA NA NA
1971-08-26 NA NA NA NA NA
1971-08-27 NA NA NA NA NA
1971-08-28 NA NA NA NA NA
1971-08-29 NA NA NA NA NA
1971-08-30 NA NA NA NA NA
1971-08-31 NA NA NA NA NA
1971-09-01 NA NA NA NA NA
1971-09-02 NA NA NA NA NA
1971-09-03 NA NA NA NA NA
1971-09-04 NA NA NA NA NA
1971-09-05 NA NA NA NA NA
1971-09-06 NA NA NA NA NA
1971-09-07 NA NA NA NA NA
1971-09-08 NA NA NA NA NA
1971-09-09 NA NA NA NA NA
1971-09-10 NA NA NA NA NA
1971-09-11 NA NA NA NA NA
1971-09-12 NA NA NA NA NA
1971-09-13 NA NA NA NA NA
1971-09-14 NA NA NA NA NA
1971-09-15 NA NA NA NA NA
1971-09-16 NA NA NA NA NA
1971-09-17 NA NA NA NA NA
1971-09-18 NA NA NA NA NA
1971-09-19 NA NA NA NA NA
1971-09-20 NA NA NA NA NA
1971-09-21 NA NA NA NA NA
1971-09-22 NA NA NA NA NA
1971-09-23 NA NA NA NA NA
1971-09-24 NA NA NA NA NA
1971-09-25 NA NA NA NA NA
1971-09-26 NA NA NA NA NA
1971-09-27 NA NA NA NA NA
1971-09-28 NA NA NA NA NA
1971-09-29 NA NA NA NA NA
1971-09-30 NA NA NA NA NA
1971-10-01 NA NA NA NA NA
1971-10-02 NA NA NA NA NA
1971-10-03 NA NA NA NA NA
1971-10-04 NA NA NA NA NA
1971-10-05 NA NA NA NA NA
1971-10-06 NA NA NA NA NA
1971-10-07 NA NA NA NA NA
1971-10-08 NA NA NA NA NA
1971-10-09 NA NA NA NA NA
1971-10-10 NA NA NA NA NA
1971-10-11 NA NA NA NA NA
1971-10-12 NA NA NA NA NA
1971-10-13 NA NA NA NA NA
1971-10-14 NA NA NA NA NA
1971-10-15 NA NA NA NA NA
1971-10-16 NA NA NA NA NA
1971-10-17 NA NA NA NA NA
1971-10-18 NA NA NA NA NA
1971-10-19 NA NA NA NA NA
1971-10-20 NA NA NA NA NA
1971-10-21 NA NA NA NA NA
1971-10-22 NA NA NA NA NA
1971-10-23 NA NA NA NA NA
1971-10-24 NA NA NA NA NA
1971-10-25 NA NA NA NA NA
1971-10-26 NA NA NA NA NA
1971-10-27 NA NA NA NA NA
1971-10-28 NA NA NA NA NA
1971-10-29 NA NA NA NA NA
1971-10-30 NA NA NA NA NA
1971-10-31 NA NA NA NA NA
1971-11-01 NA NA NA NA NA
1971-11-02 NA NA NA NA NA
1971-11-03 NA NA NA NA NA
1971-11-04 NA NA NA NA NA
1971-11-05 NA NA NA NA NA
1971-11-06 NA NA NA NA NA
1971-11-07 NA NA NA NA NA
1971-11-08 NA NA NA NA NA
1971-11-09 NA NA NA NA NA
1971-11-10 NA NA NA NA NA
1971-11-11 NA NA NA NA NA
1971-11-12 NA NA NA NA NA
1971-11-13 NA NA NA NA NA
1971-11-14 NA NA NA NA NA
1971-11-15 NA NA NA NA NA
1971-11-16 NA NA NA NA NA
1971-11-17 NA NA NA NA NA
1971-11-18 NA NA NA NA NA
1971-11-19 NA NA NA NA NA
1971-11-20 NA NA NA NA NA
1971-11-21 NA NA NA NA NA
1971-11-22 NA NA NA NA NA
1971-11-23 NA NA NA NA NA
1971-11-24 NA NA NA NA NA
1971-11-25 NA NA NA NA NA
1971-11-26 NA NA NA NA NA
1971-11-27 NA NA NA NA NA
1971-11-28 NA NA NA NA NA
1971-11-29 382.8 NA NA NA NA
1971-11-30 821.8 NA NA NA NA
1971-12-01 2215.6 NA NA NA NA
1971-12-02 5297.2 NA NA NA NA
1971-12-03 3927.2 NA NA NA NA
1971-12-04 2274.5 NA NA NA NA
1971-12-05 1327.8 NA NA NA NA
1971-12-06 918.1 NA NA NA NA
1971-12-07 740 NA NA NA NA
1971-12-08 1193.5 NA NA NA NA
1971-12-09 1117.4 NA NA NA NA
1971-12-10 641.5 NA NA NA NA
1971-12-11 408.3 NA NA NA NA
1971-12-12 405.8 NA NA NA NA
1971-12-13 163.3 NA NA NA NA
1971-12-14 184.7 NA NA NA NA
1971-12-15 178.4 NA NA NA NA
1971-12-16 219.6 NA NA NA NA
1971-12-17 263.7 NA NA NA NA
1971-12-18 146.9 NA NA NA NA
1971-12-19 180 NA NA NA NA
1971-12-20 261 NA NA NA NA
1971-12-21 640.2 NA NA NA NA
1971-12-22 915.5 NA NA NA NA
1971-12-23 996.7 NA NA NA NA
1971-12-24 532.4 NA NA NA NA
1971-12-25 344.9 NA NA NA NA
1971-12-26 300.7 NA NA NA NA
1971-12-27 367 NA NA NA NA
1971-12-28 739 NA NA NA NA
1971-12-29 817.7 NA NA NA NA
1971-12-30 776.8 NA NA NA NA
1971-12-31 726 NA NA NA NA
1972-01-01 784.6 NA NA NA NA
1972-01-02 683.6 NA NA NA NA
1972-01-03 945.5 NA NA NA NA
1972-01-04 1402.8 NA NA NA NA
1972-01-05 1719 NA NA NA NA
1972-01-06 1552.3 NA NA NA NA
1972-01-07 956.8 NA NA NA NA
1972-01-08 652 NA NA NA NA
1972-01-09 442.8 NA NA NA NA
1972-01-10 358.8 NA NA NA NA
1972-01-11 292.3 NA NA NA NA
1972-01-12 332.1 NA NA NA NA
1972-01-13 451.4 NA NA NA NA
1972-01-14 479.1 NA NA NA NA
1972-01-15 226.8 NA NA NA NA
1972-01-16 317.7 NA NA NA NA
1972-01-17 226.3 NA NA NA NA
1972-01-18 251.1 NA NA NA NA
1972-01-19 326.8 NA NA NA NA
1972-01-20 291.1 NA NA NA NA
1972-01-21 286.2 NA NA NA NA
1972-01-22 686.1 NA NA NA NA
1972-01-23 563.4 NA NA NA NA
1972-01-24 574.3 NA NA NA NA
1972-01-25 434.5 NA NA NA NA
1972-01-26 290.5 NA NA NA NA
1972-01-27 233.4 NA NA NA NA
1972-01-28 138.7 NA NA NA NA
1972-01-29 79.7 NA NA NA NA
1972-01-30 55.2 NA NA NA NA
1972-01-31 135.9 NA NA NA NA
1972-02-01 150.2 NA NA NA NA
1972-02-02 113.2 NA NA NA NA
1972-02-03 63.7 NA NA NA NA
1972-02-04 43.8 NA NA NA NA
1972-02-05 20.9 NA NA NA NA
1972-02-06 10.8 NA NA NA NA
1972-02-07 8.7 NA NA NA NA
1972-02-08 5.8 NA NA NA NA
1972-02-09 2 NA NA NA NA
1972-02-10 NA NA NA NA NA
1972-02-11 NA NA NA NA NA
1972-02-12 NA NA NA NA NA
1972-02-13 NA NA NA NA NA
1972-02-14 NA NA NA NA NA
1972-02-15 NA NA NA NA NA
1972-02-16 NA NA NA NA NA
1972-02-17 NA NA NA NA NA
1972-02-18 NA NA NA NA NA
1972-02-19 NA NA NA NA NA
1972-02-20 NA NA NA NA NA
1972-02-21 NA NA NA NA NA
1972-02-22 NA NA NA NA NA
1972-02-23 NA NA NA NA NA
1972-02-24 NA NA NA NA NA
1972-02-25 NA NA NA NA NA
1972-02-26 NA NA NA NA NA
1972-02-27 NA NA NA NA NA
1972-02-28 NA NA NA NA NA
1972-02-29 NA NA NA NA NA
1972-03-01 NA NA NA NA NA
1972-03-02 NA NA NA NA NA
1972-03-03 NA NA NA NA NA
1972-03-04 NA NA NA NA NA
1972-03-05 NA NA NA NA NA
1972-03-06 NA NA NA NA NA
1972-03-07 NA NA NA NA NA
1972-03-08 NA NA NA NA NA
1972-03-09 NA NA NA NA NA
1972-03-10 NA NA NA NA NA
1972-03-11 NA NA NA NA NA
1972-03-12 NA NA NA NA NA
1972-03-13 NA NA NA NA NA
1972-03-14 NA NA NA NA NA
1972-03-15 NA NA NA NA NA
1972-03-16 NA NA NA NA NA
1972-03-17 NA NA NA NA NA
1972-03-18 NA NA NA NA NA
1972-03-19 NA NA NA NA NA
1972-03-20 NA NA NA NA NA
1972-03-21 NA NA NA NA NA
1972-03-22 NA NA NA NA NA
1972-03-23 NA NA NA NA NA
1972-03-24 NA NA NA NA NA
1972-03-25 NA NA NA NA NA
1972-03-26 NA NA NA NA NA
1972-03-27 NA NA NA NA NA
1972-03-28 NA NA NA NA NA
1972-03-29 NA NA NA NA NA
1972-03-30 NA NA NA NA NA
1972-03-31 NA NA NA NA NA
1972-04-01 NA NA NA NA NA
1972-04-02 NA NA NA NA NA
1972-04-03 NA NA NA NA NA
1972-04-04 NA NA NA NA NA
1972-04-05 NA NA NA NA NA
1972-04-06 NA NA NA NA NA
1972-04-07 NA NA NA NA NA
1972-04-08 NA NA NA NA NA
1972-04-09 NA NA NA NA NA
1972-04-10 NA NA NA NA NA
1972-04-11 NA NA NA NA NA
1972-04-12 NA NA NA NA NA
1972-04-13 NA NA NA NA NA
1972-04-14 NA NA NA NA NA
1972-04-15 NA NA NA NA NA
1972-04-16 NA NA NA NA NA
1972-04-17 NA NA NA NA NA
1972-04-18 NA NA NA NA NA
1972-04-19 NA NA NA NA NA
1972-04-20 NA NA NA NA NA
1972-04-21 NA NA NA NA NA
1972-04-22 NA NA NA NA NA
1972-04-23 NA NA NA NA NA
1972-04-24 NA NA NA NA NA
1972-04-25 NA NA NA NA NA
1972-04-26 NA NA NA NA NA
1972-04-27 NA NA NA NA NA
1972-04-28 NA NA NA NA NA
1972-04-29 NA NA NA NA NA
1972-04-30 NA NA NA NA NA
1972-05-01 NA NA NA NA NA
1972-05-02 NA NA NA NA NA
1972-05-03 NA NA NA NA NA
1972-05-04 NA NA NA NA NA
1972-05-05 NA NA NA NA NA
1972-05-06 NA NA NA NA NA
1972-05-07 NA NA NA NA NA
1972-05-08 NA NA NA NA NA
1972-05-09 NA NA NA NA NA
1972-05-10 NA NA NA NA NA
1972-05-11 NA NA NA NA NA
1972-05-12 NA NA NA NA NA
1972-05-13 NA NA NA NA NA
1972-05-14 NA NA NA NA NA
1972-05-15 NA NA NA NA NA
1972-05-16 NA NA NA NA NA
1972-05-17 NA NA NA NA NA
1972-05-18 NA NA NA NA NA
1972-05-19 NA NA NA NA NA
1972-05-20 NA NA NA NA NA
1972-05-21 NA NA NA NA NA
1972-05-22 NA NA NA NA NA
1972-05-23 NA NA NA NA NA
1972-05-24 NA NA NA NA NA
1972-05-25 NA NA NA NA NA
1972-05-26 NA NA NA NA NA
1972-05-27 NA NA NA NA NA
1972-05-28 NA NA NA NA NA
1972-05-29 NA NA NA NA NA
1972-05-30 NA NA NA NA NA
1972-05-31 NA NA NA NA NA
1972-06-01 NA NA NA NA NA
1972-06-02 NA NA NA NA NA
1972-06-03 NA NA NA NA NA
1972-06-04 NA NA NA NA NA
1972-06-05 NA NA NA NA NA
1972-06-06 NA NA NA NA NA
1972-06-07 NA NA NA NA NA
1972-06-08 NA NA NA NA NA
1972-06-09 NA NA NA NA NA
1972-06-10 NA NA NA NA NA
1972-06-11 NA NA NA NA NA
1972-06-12 NA NA NA NA NA
1972-06-13 NA NA NA NA NA
1972-06-14 NA NA NA NA NA
1972-06-15 NA NA NA NA NA
1972-06-16 NA NA NA NA NA
1972-06-17 NA NA NA NA NA
1972-06-18 NA NA NA NA NA
1972-06-19 NA NA NA NA NA
1972-06-20 NA NA NA NA NA
1972-06-21 NA NA NA NA NA
1972-06-22 NA NA NA NA NA
1972-06-23 NA NA NA NA NA
1972-06-24 NA NA NA NA NA
1972-06-25 NA NA NA NA NA
1972-06-26 NA NA NA NA NA
1972-06-27 NA NA NA NA NA
1972-06-28 NA NA NA NA NA
1972-06-29 NA NA NA NA NA
1972-06-30 NA NA NA NA NA
1972-07-01 NA NA NA NA NA
1972-07-02 NA NA NA NA NA
1972-07-03 NA NA NA NA NA
1972-07-04 NA NA NA NA NA
1972-07-05 NA NA NA NA NA
1972-07-06 NA NA NA NA NA
1972-07-07 NA NA NA NA NA
1972-07-08 NA NA NA NA NA
1972-07-09 NA NA NA NA NA
1972-07-10 NA NA NA NA NA
1972-07-11 NA NA NA NA NA
1972-07-12 NA NA NA NA NA
1972-07-13 NA NA NA NA NA
1972-07-14 NA NA NA NA NA
1972-07-15 NA NA NA NA NA
1972-07-16 NA NA NA NA NA
1972-07-17 NA NA NA NA NA
1972-07-18 NA NA NA NA NA
1972-07-19 NA NA NA NA NA
1972-07-20 NA NA NA NA NA
1972-07-21 NA NA NA NA NA
1972-07-22 NA NA NA NA NA
1972-07-23 NA NA NA NA NA
1972-07-24 NA NA NA NA NA
1972-07-25 NA NA NA NA NA
1972-07-26 NA NA NA NA NA
1972-07-27 NA NA NA NA NA
1972-07-28 NA NA NA NA NA
1972-07-29 NA NA NA NA NA
1972-07-30 NA NA NA NA NA
1972-07-31 NA NA NA NA NA
1972-08-01 NA NA NA NA NA
1972-08-02 NA NA NA NA NA
1972-08-03 NA NA NA NA NA
1972-08-04 NA NA NA NA NA
1972-08-05 NA NA NA NA NA
1972-08-06 NA NA NA NA NA
1972-08-07 NA NA NA NA NA
1972-08-08 NA NA NA NA NA
1972-08-09 NA NA NA NA NA
1972-08-10 NA NA NA NA NA
1972-08-11 NA NA NA NA NA
1972-08-12 NA NA NA NA NA
1972-08-13 NA NA NA NA NA
1972-08-14 NA NA NA NA NA
1972-08-15 NA NA NA NA NA
1972-08-16 NA NA NA NA NA
1972-08-17 NA NA NA NA NA
1972-08-18 NA NA NA NA NA
1972-08-19 NA NA NA NA NA
1972-08-20 NA NA NA NA NA
1972-08-21 NA NA NA NA NA
1972-08-22 NA NA NA NA NA
1972-08-23 NA NA NA NA NA
1972-08-24 NA NA NA NA NA
1972-08-25 NA NA NA NA NA
1972-08-26 NA NA NA NA NA
1972-08-27 NA NA NA NA NA
1972-08-28 NA NA NA NA NA
1972-08-29 NA NA NA NA NA
1972-08-30 NA NA NA NA NA
1972-08-31 NA NA NA NA NA
1972-09-01 NA NA NA NA NA
1972-09-02 NA NA NA NA NA
1972-09-03 NA NA NA NA NA
1972-09-04 NA NA NA NA NA
1972-09-05 NA NA NA NA NA
1972-09-06 NA NA NA NA NA
1972-09-07 NA NA NA NA NA
1972-09-08 NA NA NA NA NA
1972-09-09 NA NA NA NA NA
1972-09-10 NA NA NA NA NA
1972-09-11 NA NA NA NA NA
1972-09-12 NA NA NA NA NA
1972-09-13 NA NA NA NA NA
1972-09-14 NA NA NA NA NA
1972-09-15 NA NA NA NA NA
1972-09-16 NA NA NA NA NA
1972-09-17 NA NA NA NA NA
1972-09-18 NA NA NA NA NA
1972-09-19 NA NA NA NA NA
1972-09-20 NA NA NA NA NA
1972-09-21 NA NA NA NA NA
1972-09-22 NA NA NA NA NA
1972-09-23 NA NA NA NA NA
1972-09-24 NA NA NA NA NA
1972-09-25 NA NA NA NA NA
1972-09-26 NA NA NA NA NA
1972-09-27 NA NA NA NA NA
1972-09-28 NA NA NA NA NA
1972-09-29 NA NA NA NA NA
1972-09-30 NA NA NA NA NA
1972-10-01 NA NA NA NA NA
1972-10-02 NA NA NA NA NA
1972-10-03 NA NA NA NA NA
1972-10-04 NA NA NA NA NA
1972-10-05 NA NA NA NA NA
1972-10-06 NA NA NA NA NA
1972-10-07 NA NA NA NA NA
1972-10-08 NA NA NA NA NA
1972-10-09 NA NA NA NA NA
1972-10-10 NA NA NA NA NA
1972-10-11 NA NA NA NA NA
1972-10-12 NA NA NA NA NA
1972-10-13 NA NA NA NA NA
1972-10-14 NA NA NA NA NA
1972-10-15 NA NA NA NA NA
1972-10-16 NA NA NA NA NA
1972-10-17 NA NA NA NA NA
1972-10-18 NA NA NA NA NA
1972-10-19 NA NA NA NA NA
1972-10-20 NA NA NA NA NA
1972-10-21 NA NA NA NA NA
1972-10-22 NA NA NA NA NA
1972-10-23 NA NA NA NA NA
1972-10-24 NA NA NA NA NA
1972-10-25 NA NA NA NA NA
1972-10-26 NA NA NA NA NA
1972-10-27 NA NA NA NA NA
1972-10-28 NA NA NA NA NA
1972-10-29 NA NA NA NA NA
1972-10-30 NA NA NA NA NA
1972-10-31 NA NA NA NA NA
1972-11-01 NA NA NA NA NA
1972-11-02 NA NA NA NA NA
1972-11-03 NA NA NA NA NA
1972-11-04 NA NA NA NA NA
1972-11-05 NA NA NA NA NA
1972-11-06 NA NA NA NA NA
1972-11-07 NA NA NA NA NA
1972-11-08 NA NA NA NA NA
1972-11-09 NA NA NA NA NA
1972-11-10 NA NA NA NA NA
1972-11-11 NA NA NA NA NA
1972-11-12 NA NA NA NA NA
1972-11-13 NA NA NA NA NA
1972-11-14 NA NA NA NA NA
1972-11-15 NA NA NA NA NA
1972-11-16 NA NA NA NA NA
1972-11-17 NA NA NA NA NA
1972-11-18 NA NA NA NA NA
1972-11-19 NA NA NA NA NA
1972-11-20 NA NA NA NA NA
1972-11-21 NA NA NA NA NA
1972-11-22 NA NA NA NA NA
1972-11-23 NA NA NA NA NA
1972-11-24 NA NA NA NA NA
1972-11-25 NA NA NA NA NA
1972-11-26 NA NA NA NA NA
1972-11-27 NA NA NA NA NA
1972-11-28 NA NA NA NA NA
1972-11-29 NA NA NA NA NA
1972-11-30 NA NA NA NA NA
1972-12-01 NA NA NA NA NA
1972-12-02 NA NA NA NA NA
1972-12-03 NA NA NA NA NA
1972-12-04 NA NA NA NA NA
1972-12-05 NA NA NA NA NA
1972-12-06 NA NA NA NA NA
1972-12-07 NA NA NA NA NA
1972-12-08 NA NA NA NA NA
1972-12-09 NA NA NA NA NA
1972-12-10 NA NA NA NA NA
1972-12-11 NA NA NA NA NA
1972-12-12 NA NA NA NA NA
1972-12-13 NA NA NA NA NA
1972-12-14 23.2 NA NA NA NA
1972-12-15 291.4 NA NA NA NA
1972-12-16 346.1 NA NA NA NA
1972-12-17 190.8 NA NA NA NA
1972-12-18 89 NA NA NA NA
1972-12-19 42.7 NA NA NA NA
1972-12-20 52.9 NA NA NA NA
1972-12-21 93.7 NA NA NA NA
1972-12-22 438 NA NA NA NA
1972-12-23 544.8 NA NA NA NA
1972-12-24 558.1 NA NA NA NA
1972-12-25 865.6 NA NA NA NA
1972-12-26 630.5 NA NA NA NA
1972-12-27 484.6 NA NA NA NA
1972-12-28 384.7 NA NA NA NA
1972-12-29 223.5 NA NA NA NA
1972-12-30 201.9 NA NA NA NA
1972-12-31 153.6 NA NA NA NA
1973-01-01 109.6 NA NA NA NA
1973-01-02 69.5 NA NA NA NA
1973-01-03 61.7 NA NA NA NA
1973-01-04 37.3 NA NA NA NA
1973-01-05 18.7 NA NA NA NA
1973-01-06 20.7 NA NA NA NA
1973-01-07 23.1 NA NA NA NA
1973-01-08 26.3 NA NA NA NA
1973-01-09 75.6 NA NA NA NA
1973-01-10 142.7 NA NA NA NA
1973-01-11 167.2 NA NA NA NA
1973-01-12 147 NA NA NA NA
1973-01-13 100 NA NA NA NA
1973-01-14 165.7 NA NA NA NA
1973-01-15 361.8 NA NA NA NA
1973-01-16 249.1 NA NA NA NA
1973-01-17 331.5 NA NA NA NA
1973-01-18 279.9 NA NA NA NA
1973-01-19 90 NA NA NA NA
1973-01-20 82 NA NA NA NA
1973-01-21 76.6 NA NA NA NA
1973-01-22 105.8 NA NA NA NA
1973-01-23 68.2 NA NA NA NA
1973-01-24 67.1 NA NA NA NA
1973-01-25 46.1 NA NA NA NA
1973-01-26 84.8 NA NA NA NA
1973-01-27 64 NA NA NA NA
1973-01-28 44.4 NA NA NA NA
1973-01-29 79.9 NA NA NA NA
1973-01-30 46.5 NA NA NA NA
1973-01-31 68.1 NA NA NA NA
1973-02-01 39.9 NA NA NA NA
1973-02-02 19.1 NA NA NA NA
1973-02-03 NA NA NA NA NA
1973-02-04 NA NA NA NA NA
1973-02-05 NA NA NA NA NA
1973-02-06 NA NA NA NA NA
1973-02-07 NA NA NA NA NA
1973-02-08 NA NA NA NA NA
1973-02-09 NA NA NA NA NA
1973-02-10 NA NA NA NA NA
1973-02-11 NA NA NA NA NA
1973-02-12 NA NA NA NA NA
1973-02-13 NA NA NA NA NA
1973-02-14 NA NA NA NA NA
1973-02-15 NA NA NA NA NA
1973-02-16 NA NA NA NA NA
1973-02-17 NA NA NA NA NA
1973-02-18 NA NA NA NA NA
1973-02-19 NA NA NA NA NA
1973-02-20 NA NA NA NA NA
1973-02-21 NA NA NA NA NA
1973-02-22 NA NA NA NA NA
1973-02-23 NA NA NA NA NA
1973-02-24 NA NA NA NA NA
1973-02-25 NA NA NA NA NA
1973-02-26 NA NA NA NA NA
1973-02-27 NA NA NA NA NA
1973-02-28 NA NA NA NA NA
